reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
bb60c491-056c-4083-821f-2227606eef1f,Moh Busri,https://play-lh.googleusercontent.com/a/ACg8ocJP00XeJpnoMLkb0r57hdIImWt7X73vjsGcQK_HgZlR7uFK7A=mo,servisnya baik tepat waktu...barang yg dikirim sesuai sama gambar. oke ❤️👍,5,0,,2025-04-27 06:26:09,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-27 06:47:15,
92c2d9aa-c0d3-4a12-a096-dd2511f5d0f3,Yasmine,https://play-lh.googleusercontent.com/a-/ALV-UjUGmuMnaPnBvfJmqqIUyr8X535PZ_8dc_mmHbpj9A5btl7-VU0t,tolong kurang orang banyak resmi bayar di tempat nggak perlu cod,5,0,,2025-04-27 06:24:01,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-27 06:47:16,
53437eb4-62a9-40ed-ba91-f7a232254359,Uman Rukmanto,https://play-lh.googleusercontent.com/a/ACg8ocIlpjeo4TwSEFwuXIO3qmFPi4TSfCslXUSXtmZJ_egP2qkuBQ=mo,bagus,5,0,,2025-04-27 06:05:27,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 06:27:01,
2fbf7775-0273-4513-97ab-5dc5e766a147,Anita Flora,https://play-lh.googleusercontent.com/a/ACg8ocKg3ewKF_fOqNX38vULhnCu06N9rh5qX_vaIFkUf1w3VQdLRw=mo,"sekarang tokopedia carenya engga secepet dulu, udah lama jawabnya, engga ngasih solusi juga",1,0,3.309.0,2025-04-27 06:01:34,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2025-04-27 06:27:02,3.309.0
d1459edd-3599-416c-9af8-7bbdc137c21e,Hasan Ar-Rasyid,https://play-lh.googleusercontent.com/a/ACg8ocJ7LAs4GGHHvDyp0GnEtyy3T5XIb1PmQYoJZ5oIj6lo-wRrzg=mo,"kita beli barang, yg membatalkan pengiriman sistem, tp saat pengembalian dana, uang nya kurang 😌, saat di cek harha ongkir tidak dikembalikan. PARAHHHH",2,0,,2025-04-27 05:59:13,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2025-04-27 06:00:09,
e2615ad0-a0d1-47d0-916e-5e525d9dd943,Yadi supriyadi Supriyadi,https://play-lh.googleusercontent.com/a/ACg8ocIN8Ts-qw-ZvJFd4xyysGUI9iDWB8lmL-zpxUPUL1jBRZs4ig=mo,lebih cepat,5,0,3.306.0,2025-04-27 05:56:12,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 06:27:05,3.306.0
9dbc951d-0ad7-4281-a845-422ec8eec002,Rita Rahmat,https://play-lh.googleusercontent.com/a/ACg8ocKZ9VN-2riRMS7hfxMwDxpWelqm9jiRr-9dhEz57PLoyjob6Q=mo,"aman dan terpercaya,semoga amanah ya",5,0,3.306.0,2025-04-27 05:55:37,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 06:27:07,3.306.0
2b895af1-b057-4774-b1de-d2a415a3fc8e,paman gober,https://play-lh.googleusercontent.com/a-/ALV-UjUlLn5bIC7L589JPeIjflZaZLJBTysvH39MIMBt7rasBKowk20,trims,5,0,3.309.0,2025-04-27 05:52:55,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 06:27:07,3.309.0
720e671b-0eeb-4bc5-a9c9-bdede3736d36,SantuyGamer YT,https://play-lh.googleusercontent.com/a-/ALV-UjWJ3iXnNmaqj1fhjOV2E27D47yizIuhXwJ-lson14XrDoPM8l0,bagus,5,0,3.309.0,2025-04-27 05:13:44,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 05:47:02,3.309.0
29766d51-3ba2-4845-b855-d3eba8043b52,Rezhamart Wahyu Nursatrio Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjU0RRJqDaggGqkb9HckG_u3xswCq7qhbUSUPa6pUONRURbmD7E,NICE,5,0,,2025-04-27 04:41:31,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 05:07:01,
a8222d88-864e-43d2-ab8f-4d247bb1659b,Cns Pagesangan,https://play-lh.googleusercontent.com/a/ACg8ocLLH3lR4d4_2fJqzDdOXmdVvvK_bkXjcwiWB77JQ9H4UpLorg=mo,tidak tanggap dalam mengatasi masalah pengembalian dana. terlebih masalah dengan seller yg red flag dan tidak jelas. sehingga menimbulkan penguluran waktu dan informasi yg tidak jelas juga.,1,0,3.309.0,2025-04-27 04:37:40,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2025-04-27 05:07:02,3.309.0
d3912a33-a13f-4125-a404-af06ad59280f,M. Alif Aulia,https://play-lh.googleusercontent.com/a-/ALV-UjVzdOWaUKV_j6ZWgAf7V0ic0UOc7dupAI96rU3DVDtYo3OP0IfD,"customer care gk fungsi, admin lama, produk di batalkan tidak bisa padahal baru checkout lalu mau ganti karena salah pilih produk, bintang 1 banget",1,0,3.306.0,2025-04-27 04:13:29,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2025-04-27 04:20:08,3.306.0
3c0d2558-2c6b-43fc-a458-c655bc317c88,Zulistiyaa15,https://play-lh.googleusercontent.com/a/ACg8ocJp747Q6VH1HnsdgVhR-Sullu0g9WRKwMX0RWBBlf6b9OFhug=mo,"toko bermasalah dibiarkan, pengembalian dana lama, ruwet, lapor tokopedia care juga tidak gercep respon, sangat mengecewakan, tidak seperti platfoam lain yang cepat dalam pengembalian dana refund.",1,0,,2025-04-27 04:09:31,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2025-04-27 04:20:06,
b2375ab4-7f6d-4a19-869b-de808184b147,Ridwan Rmdhn,https://play-lh.googleusercontent.com/a/ACg8ocJf_zJ7MxFIdNn8kQwiFLxun8hjPXEBT0iEuBrQWDXBptE0pA=mo,good,5,0,,2025-04-27 03:46:16,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-27 04:07:01,
9b432aae-381e-4d0e-8dd7-de202c2120ec,Mesin kanan,https://play-lh.googleusercontent.com/a-/ALV-UjWwaU2kaC11olDggLBWxpMWgOJiGL2_1WyKxW0lk9BCa1Y4FiHF,🍜🎉🔥,5,0,3.309.0,2025-04-27 03:41:07,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 04:07:02,3.309.0
b8b153b5-f1c6-45c7-a250-6f5f39489c65,mang pecu,https://play-lh.googleusercontent.com/a-/ALV-UjX7ZzGvDXb4R5BojTI9STArZ8PgFeTtpKuQ0pWsVNWyHBccICkeeQ,ok ok,5,14,3.309.0,2025-04-27 03:36:49,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-27 04:07:03,3.309.0
e9497d68-c031-48a3-9a4a-e8c031f5b2c6,Yenny Cute,https://play-lh.googleusercontent.com/a-/ALV-UjV4K2eUoASlwKzd2X7qv6O0B-XSj-J5Z68sNo6V2zT_HNclpdU8,kok Tokopedia gak ada diadakan game dapat koin kayak disebelah shopy ada koin juga lasada ada koin ya.. sory aku dah gak lagi belanja di Tokopedia ya..krn Tokopedia terlalu pelit gak mau kasih voucher diskon sorry ya 🙏🙏,1,8,3.309.0,2025-04-27 03:21:57,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2025-04-27 03:47:02,3.309.0
4245e16f-0faf-493b-980f-958a5bd4f800,murha nefi,https://play-lh.googleusercontent.com/a-/ALV-UjURdSK_bg_IYu_g1RZ4i-yxk-YYKzEw7lxJE9qc_Ks6wcm1r7sp,saya akan mencoba nya,4,0,,2025-04-27 03:20:19,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-27 03:47:03,
291ac1dc-4290-45ab-9a24-0350b7d4e512,Jon Prabu,https://play-lh.googleusercontent.com/a/ACg8ocKcNVD0tR3kbDK2hUi2C7ECaMzoUa1aTNI9pXiifu1Yyh-Kfw=mo,sangat membantu,5,0,,2025-04-27 03:09:06,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-27 03:47:04,
8a7e87f0-20c8-470b-87fc-077c1ed1d441,Zaenal Abidin,https://play-lh.googleusercontent.com/a/ACg8ocLNTTrBfZQ0HYWQKoYaamDTkIHUUlhd9SuBV-eAUJtMHoXx5Q=mo,toped rekomendasi yang gada habisnya..produk original..mudah digunakan..pokoknya mantap..👍👍,5,0,3.306.0,2025-04-27 02:26:01,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 02:47:02,3.306.0
28108428-50b9-43a8-ac90-2a583883d7a0,Steven Tonz,https://play-lh.googleusercontent.com/a-/ALV-UjUfVncE9wKgsvqE7wU3bQyh4ANR9jBDCbsn9k4L04Ie86B19heY,"kalau bisa jangan belanja di TOKOPEDIA, KURIR pengirimannya asli ASLI LAMA sekali.",1,0,3.309.0,2025-04-27 02:23:34,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2025-04-27 02:47:03,3.309.0
358008aa-1387-475e-a25b-7e617af62be6,Go Green Cilacap,https://play-lh.googleusercontent.com/a-/ALV-UjXo4_72ls5cDPpwvTH1nbBA2m7qVpG5NGLv4tANB7eCxdiqIykq,bagus 👍👍👍,5,0,3.305.0,2025-04-27 01:15:45,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2025-04-27 01:47:01,3.305.0
949d55eb-ae91-4126-8fbd-05a5e682acae,Barasmi Barasmi,https://play-lh.googleusercontent.com/a-/ALV-UjXYyN9Qcp3fdBt1P3u_Fi9uH62Pvfd3ALpsZoSFMKyOktoyxiZO,sangat membantu anda,5,0,,2025-04-27 01:08:11,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2025-04-27 01:27:01,
c269b255-4610-4124-913c-a8faf20dcf9e,d. wantono,https://play-lh.googleusercontent.com/a-/ALV-UjVJGJTh_oKwKZCdyUlWseu5HIHbBEQhNrIfTWl1T2Raf65g4kQ,Kurang 1 fitur yg perlu dihadirkan kembali yaitu hapus chat sehingga riwayat chat tdk menumpuk demi kenyamanan baik pembeli maupun penjual dalam bertransaksi Semoga segera hadir pada update berikutnya,5,4,3.309.0,2025-04-27 00:58:01,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-04-27 01:27:02,3.309.0
f5b166b4-4efd-4a44-83c4-abdb8718d73f,Nurul Liati,https://play-lh.googleusercontent.com/a/ACg8ocIorVH48oV0AQXeOINTpxqIyEXl2Pv1OPAst3wrXG4HtRWwnw=mo,pengajuan refund ke toko penipu . tp harus krm balik barang..udh di krm balik ke toko alamat refund aja GK jelas sampai kurir nya taruh ke gudang JNT lagi Krn memang GK ketemu alamat toko nya .harus barangnya smpe k alamat toko Bru BS balik duit gw..sedangkan alamat nya aja GK jelas toko nya. gw komplain di chat tokped mlh GK di respon2 ..ngerugikan konsumen ini mah .udh di krm bukti unboxing ribet nya mnta ampun refund doank..,1,0,,2025-04-26 23:50:00,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2025-04-27 00:27:01,
e563f3a4-582f-4bbe-9a55-345465fc1f33,Hamzah Fansuri,https://play-lh.googleusercontent.com/a-/ALV-UjU75-BBHpSgg0hEv3SLzXvSF5kHMpqO2oZwHTNCE0k1lBZnGqw,"aplikasi ga jelas !! Online shop sebesar ini ga ada kontak servis nya, semua nya di jawab robot. brng komplain sdh sampai kepenjual tapi di aplikasi masih belum terupdate padahal di aplikasi update nya max 3x24 jam, ini sdh 4x24 jam, aplikasi ga jelas klu urusan komplain, sengaja banget nahan duit orang, kayak toko sebelah dong proses simpel di urusan komplain. logikanya klu barang yg di beli sesuai ga mungkin mau komplain. mohon di pertimbangkan sistem perkomplainannya, biar mudah dan simpel.",1,0,,2025-04-26 23:27:21,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2025-04-26 23:47:02,
1b717c1c-61ea-4cdd-b43e-faf0cbd9a4b6,Kupit Gothick,https://play-lh.googleusercontent.com/a/ACg8ocLaIox-_jBHU7dpLz8iveehZz4_fyb0p-giLnlRl143j5IPhw=mo,"saya baru pertama kali daftar tokopedia tapi udah banyak masalah mulai dari gopay yang gak bisa dihubungkan dengan tokopedia akhirnya saya chat dgn cfs tokopedia namun saya harus nunggu 2 hari lebih baru dapat balasan ,setelah akun gopay saya tersambung dgn tokopedia saya sama sekali gak dapat gratis ongkir atau bahkan voucer pelanggan baru saya buat keluhan lagi dong ke cfs nya dan saya harus nunggu lagi lamaa banget gak seperti di toko online lain pelayanan tokoledia sangaat lama dan buruk",1,0,3.309.0,2025-04-26 22:17:03,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2025-04-26 22:47:02,3.309.0
64ae0abc-8e27-40a9-af0a-9a172c8ec60c,Bambang Dwi,https://play-lh.googleusercontent.com/a/ACg8ocIepyKCkxw3Mno8n54XZjxIjvhOVoc7mOom2vWNK3hszdnFRA=mo,very good,5,0,3.309.0,2025-04-26 22:15:46,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-26 22:47:03,3.309.0
4784f17f-eb6d-483c-8fbb-ad2609bd2230,Siti Nur Azizah,https://play-lh.googleusercontent.com/a-/ALV-UjUeIGtagqZdlGsbuPM-205m7rLQq3L7SwbnQeA5k8qfJi_NXFEH,nice 👍,4,0,3.305.0,2025-04-26 20:52:31,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-26 21:27:01,3.305.0
